"Integral length scale","Temperature (K)","Pressure (Pa)","Velocity[i] (m/s)","Velocity[j] (m/s)","Velocity[k] (m/s)","Turbulent Viscosity (Pa-s)","Turbulent Kinetic Energy (J/kg)","Turbulent Dissipation Rate (m^2/s^3)","X (m)","Y (m)","Z (m)"
10.541724470757048,531.73045558487729,50792.618588141544,0,0,0,2.8111471842565546e-06,1.2763048297690908e-07,0.0037660741556129148,-0.14999999999999999,0,0.17000000000000001
12.545229655261842,531.22531738407531,51043.653465413401,0,0,0,3.8914628895555531e-06,1.7801236346242712e-07,0.005293022000762467,0.14999999999999999,0,0.17000000000000001
14.911068548991695,531.02020641513241,51798.429382383867,0,0,0,5.5483307677216011e-06,2.5290412943910372e-07,0.0074987129133485394,-0.14999999999999999,0,0.1615
14.735006693617187,530.92204311802811,51796.569972537174,0,0,0,5.3939465610655815e-06,2.4622933122641133e-07,0.0073117314207312139,0.14999999999999999,0,0.1615
15.25037690361132,530.77966820273446,52544.257968016813,0,0,0,5.7563100920997831e-06,2.6298415339900537e-07,0.0078206953247372708,-0.14999999999999999,0,0.15300000000000002
14.537031336013605,530.84379161549907,52538.646297525003,0,0,0,5.2701384656511589e-06,2.403204885453242e-07,0.0071264152662482401,0.14999999999999999,0,0.15300000000000002
13.436016714826417,530.78324496457526,53519.043151656566,0,0,0,4.4478838054526906e-06,2.034857902286124e-07,0.0060609064255560553,-0.14999999999999999,0,0.14450000000000002
12.113765669060447,531.00980833654523,53513.697526064658,0,0,0,3.6802933581241445e-06,1.6755686916640655e-07,0.0049586138234320436,0.14999999999999999,0,0.14450000000000002
11.415407406998858,530.96217128062767,54248.868669976233,0,0,0,3.2074100425682136e-06,1.4678167025416334e-07,0.0043734818484763077,-0.14999999999999999,0,0.13600000000000001
9.9463708824396875,531.31751503642079,54245.890357697434,0,0,0,2.4936721320762555e-06,1.1336751301594866e-07,0.0033489522782843228,0.14999999999999999,0,0.13600000000000001
9.6895789067029661,531.33163751550774,55228.077885051949,0,0,0,2.3240902100035382e-06,1.0619607651762856e-07,0.0031576147319551831,-0.14999999999999999,0,0.1275
8.7038970073945894,531.72021231394967,54981.763096013805,0,0,0,1.916629946714853e-06,8.7037251886911706e-08,0.0025678303551623684,0.14999999999999999,0,0.1275
9.276975968021004,531.5938808048968,55965.394215849403,0,0,0,2.1415380245044691e-06,9.7700828512208493e-08,0.0028997166005698427,-0.14999999999999999,0,0.11900000000000001
8.2036299823506003,532.20152650669195,55966.145731620039,0,0,0,1.707805973299777e-06,7.7477844503595449e-08,0.0022834674672398236,0.14999999999999999,0,0.11900000000000001
9.1998086870980025,531.76550002966496,56703.959280638301,0,0,0,2.1143654687525872e-06,9.635488707814033e-08,0.0028557203051860639,-0.14999999999999999,0,0.11050000000000001
8.1403613123706258,532.43582216468417,56705.640326942324,0,0,0,1.6837630032039285e-06,7.635301779536193e-08,0.0022493486943913742,0.14999999999999999,0,0.11050000000000001
9.2321129123484038,531.72347326665795,57690.067136370038,0,0,0,2.1341878363695861e-06,9.7199829058030305e-08,0.0028782854216027392,-0.14999999999999999,0,0.10200000000000001
8.1246155767356836,532.46115209587765,57692.684287968295,0,0,0,1.6765656015984841e-06,7.6034136408358867e-08,0.0022403049059429559,0.14999999999999999,0,0.10200000000000001
9.2329663889924003,531.40729655242967,58430.606128181855,0,0,0,2.1328297098653426e-06,9.7174800627123869e-08,0.002878180879460544,-0.14999999999999999,0,0.0935
8.0714647756740199,532.14367120204565,58433.680936153636,0,0,0,1.6502249609304377e-06,7.4904259367780058e-08,0.0022090503410099379,0.14999999999999999,0,0.0935
9.1625974904756031,530.85798471657995,59172.053388582921,0,0,0,2.0939355540879949e-06,9.5501296436068103e-08,0.002831543527780919,-0.14999999999999999,0,0.085000000000000006
7.9185224576827347,531.39240464079614,59422.641476883313,0,0,0,1.5784818865753975e-06,7.1789088270435343e-08,0.0021216481923223688,0.14999999999999999,0,0.085000000000000006
8.9430553047202963,530.17694443523669,60162.20629036567,0,0,0,1.9884796974353699e-06,9.0793540922133004e-08,0.0026947184345260011,-0.14999999999999999,0,0.076499999999999999
7.7385509563993002,530.90542698059744,60165.088983697569,0,0,0,1.5008182636501013e-06,6.8354362210444231e-08,0.0020232183923294764,0.14999999999999999,0,0.076499999999999999
8.6665051790270731,529.8298100262258,60906.067521323312,0,0,0,1.8660135440812692e-06,8.5233369910781873e-08,0.0025301649237971435,-0.14999999999999999,0,0.068000000000000005
7.5039953042087681,530.55579631689898,60908.177038829192,0,0,0,1.4061204731472889e-06,6.4115560751348435e-08,0.0019000904539655237,0.14999999999999999,0,0.068000000000000005
8.2060172007347756,529.52690783177104,61899.431832542636,0,0,0,1.671731358364753e-06,7.6382184052342448e-08,0.0022679238027200881,-0.14999999999999999,0,0.059499999999999997
7.11500081161625,530.25654435416754,61899.921254020264,0,0,0,1.2590086054303678e-06,5.7479397702628129e-08,0.0017058115800437717,0.14999999999999999,0,0.059499999999999997
7.7579245480354118,529.37022743902764,62645.23230463895,0,0,0,1.4951852150309469e-06,6.8305482403840418e-08,0.0020275582168075815,-0.14999999999999999,0,0.051000000000000018
6.756384171674318,530.10652546481481,62644.31124026981,0,0,0,1.1318534071231044e-06,5.1724130817670268e-08,0.0015366003810036047,0.14999999999999999,0,0.051000000000000018
6.9163833262882983,529.21501737352435,63639.708192376682,0,0,0,1.1877291169778036e-06,5.4268399167740302e-08,0.0016112115279603601,-0.14999999999999999,0,0.04250000000000001
6.1683145636512675,529.95424694796793,63637.230793413939,0,0,0,9.3822574482292244e-07,4.2948272454926158e-08,0.0012783193501121491,0.14999999999999999,0,0.04250000000000001
6.0271200373835185,529.11793057131285,64384.880204172463,0,0,0,8.9953150618082424e-07,4.1134066309878088e-08,0.0012223924615716339,-0.14999999999999999,0,0.034000000000000002
5.5599018220984862,529.85326237203981,64381.748658948396,0,0,0,7.5874998098934769e-07,3.4793552892249521e-08,0.0010370901559518123,0.14999999999999999,0,0.034000000000000002
4.958629259775214,529.03013957030782,65129.030293430595,0,0,0,6.0707657335305161e-07,2.7795973027567677e-08,0.00082670883614678267,-0.14999999999999999,0,0.025499999999999995
4.7256932317337457,529.74122027184808,65125.664464619251,0,0,0,5.4481561705231568e-07,2.5030823660941752e-08,0.00074765819225666957,0.14999999999999999,0,0.025499999999999995
2.7542725599756279,528.90582399902439,66119.831367294362,0,0,0,1.8558627382466407e-07,8.52191008582825e-09,0.00025425844653676968,-0.14999999999999999,0,0.016999999999999987
2.6490627894187662,529.49646190074816,66116.342900611635,0,0,0,1.6513406565672187e-07,7.6787521658005576e-09,0.00023213337073293652,0.14999999999999999,0,0.016999999999999987
0.72707307005532729,528.78091079860053,66862.506151526395,0,0,0,1.3478093678638003e-08,6.1135254591987822e-10,1.7977277476336983e-05,-0.14999999999999999,0,0.0085000000000000075
0.62647418098363861,529.14861009842582,66858.981113834641,0,0,0,9.7062683336379288e-09,4.4383004639518512e-10,1.3198103412111099e-05,0.14999999999999999,0,0.0085000000000000075
0.023763735057442368,529.99060587429085,51031.134012201634,-0.01215641886689057,0.014851569197437173,-0.0084171889622004156,0.15815222027196679,0.00025738472537880215,0.00038124669431943502,-0.094901173264510308,0.09490117326451035,0.17000000000000001
0.092652688355468082,529.19356562517203,51034.890315566321,-0.030156138220725045,0.032253865510197002,-0.016221447556295079,0.18227538430260642,0.00072149244228029541,0.0024887078527671852,-0.083736329351038516,0.083736329351038544,0.17000000000000001
0.27229096709236278,525.75491014596207,51037.225891468908,-0.067277650009887766,0.067652680266308204,-0.010133063202611332,0.20870542200618591,0.0013972722993619941,0.010178265120938161,-0.07257148543756671,0.072571485437566738,0.17000000000000001
28.9210832239485,524.50146538597903,50901.411421491837,-0.0029927078118602742,0.0029959408804843251,6.0849525045375346e-06,7.9361293337526363e-05,3.6653217876832077e-06,0.055369500978249317,-0.061406641524094911,0.061406641524094932,0.17000000000000001
36.648387505643569,523.81139135119099,50904.192851579413,-0.0037105878120757578,0.0036964358913218367,7.1272043698448131e-06,0.00012628367475432081,5.8425285282711231e-06,0.088584000974845215,-0.050241797610623112,0.050241797610623126,0.17000000000000001
43.863003229955133,522.63887014455304,50912.825841145022,-0.0051413891026767227,0.0050404750610786152,1.6033916410936303e-05,3.6431197297963801e-08,8.2878099824086278e-06,0.12627525565628619,-0.039076953697151307,0.03907695369715132,0.17000000000000001
57.663131681930615,521.16142702797777,50935.577957143483,-0.0078075856643371466,0.0072766361384456581,3.8374878680566217e-05,6.1934325709376546e-08,1.4144591230826889e-05,0.21686697704387969,-0.027912109783679515,0.027912109783679515,0.17000000000000001
88.842882356919091,518.97635701900708,51117.743566146433,-0.01242728505108053,0.011091395837903809,0.00019536389361117092,1.431339053489733e-07,3.2883415594635566e-05,0.50946118415170016,-0.016747265870207709,0.016747265870207709,0.17000000000000001
295.85402874085992,517.17064092969599,51516.503449986572,0.012547182850869089,-0.020772478793099802,0.0024113496464467782,1.4789129229653533e-06,0.00034215537260233789,5.4725428335379398,0.005582421956735889,-0.0055824219567359029,0.17000000000000001
68.084929212724674,519.41050946615178,50994.442417732273,0.0080387157631139853,-0.01061435300619018,6.0411177787336016e-05,8.6429943062704557e-08,1.9829506798674285e-05,0.30318446639840319,0.016747265870207709,-0.016747265870207709,0.17000000000000001
45.475862884441327,521.12973682919062,50921.019137746451,0.0047668666356670553,-0.0058345516930036331,1.3660332729491677e-05,3.9325146083855094e-08,8.9804999115471105e-06,0.13627971128449776,0.027912109783679501,-0.027912109783679515,0.17000000000000001
37.139413927296481,522.39680186385954,50912.857981677174,0.0033887626789160948,-0.0039836798725106865,7.5812862590292607e-06,0.0001295577546472607,6.0153584071331854e-06,0.091088971923426326,0.039076953697151307,-0.03907695369715132,0.17000000000000001
0.11740393705712367,525.91829412410516,51037.870153962023,0.054382825284858688,-0.061258608950572779,-0.0070762352603043642,0.16562879830552404,0.00079293808250870124,0.0033059958117023819,0.072571485437566696,-0.072571485437566738,0.17000000000000001
0.059831239953127752,529.10967611765921,51033.605703113652,0.031615322642346094,-0.033433972332087343,-0.013879894305550139,0.19937981093233056,0.00059260694032672314,0.0014565029548858105,0.083736329351038502,-0.083736329351038544,0.17000000000000001
0.02465984205911791,529.97636630896409,51031.534034918979,0.021086207700471937,-0.017771472449946944,-0.0045479125098492465,0.18383751742994411,0.00029591251773552444,0.00042420126499619526,0.094901173264510308,-0.09490117326451035,0.17000000000000001
0.067629332144695714,527.52463624684299,51776.902350521377,-0.046160060376546033,0.046944641262830079,-0.024506668739581398,0.30022218254823607,0.00067283409972104487,0.0017542403474529841,-0.094901173264510308,0.09490117326451035,0.16105263157894739
0.092590595258820185,525.81855025911761,51770.725598191202,-0.066231466576313111,0.067089992022551254,-0.030204059750745856,0.56114449960606472,0.0008715669456873579,0.00273348850400607,-0.083736329351038516,0.083736329351038544,0.16105263157894739
0.11080880883617182,525.64093095356486,51767.016681832945,-0.06561677210499367,0.067564215558093957,-0.010783868719271686,0.56745993724929633,0.0012531858320303662,0.0039226722622039256,-0.07257148543756671,0.072571485437566738,0.16105263157894739
0.152038126934426,525.72916344735791,51764.269540514593,-0.064689536164111355,0.067343212146613887,0.0052718707671746854,0.59871267055360455,0.0019124924625636489,0.0066489394302777557,-0.061406641524094911,0.061406641524094932,0.16105263157894739
0.19880940174913297,525.61873111567002,51767.309102749328,-0.062509384900217457,0.066140660735782092,0.0089352506777534129,0.6457554891009355,0.0025814204344053334,0.010101044636103453,-0.050241797610623112,0.050241797610623126,0.16105263157894739
0.26251989905922019,525.49425311124992,51772.182781069998,-0.057181679767914904,0.062981605157824222,0.014152290526990883,0.64908286919922153,0.0034088825024379044,0.015327391294662667,-0.039076953697151307,0.03907695369715132,0.16105263157894739
0.21127404986764015,525.5273177340614,51837.499792030765,-0.050630253431327474,0.055443773144451793,0.028979301351286572,0.56342175968319108,0.0029240890512021488,0.011424611869169104,-0.027912109783679515,0.027912109783679515,0.16105263157894739
0.32889103191058566,522.90309228513649,51911.076835645734,-0.07148085877541388,0.066463595778655377,0.10025657253960508,1.0919226094755514,0.0053264565631406281,0.024003315100634637,-0.016747265870207709,0.016747265870207709,0.16105263157894739
0.72847829030963029,516.66818157368743,52223.695438063856,-0.050060206042541959,0.037547039836497487,0.28778647003835173,1.7333856398282683,0.0119259475324873,0.079554190487350712,-0.0055824219567359029,0.0055824219567359029,0.16105263157894739
0.66157832656210802,518.74929341486791,52082.801589569288,0.041082924076453295,-0.056473951777844748,0.20504268050253624,1.7324012917680083,0.011818712104542837,0.071922760192233315,0.005582421956735889,-0.0055824219567359029,0.16105263157894739
0.31309604603303398,523.34921424492177,51865.21999635196,0.054245371272475723,-0.064007883147430222,0.052465781323163825,1.2744174777734536,0.0051732708734954008,0.022519575126786262,0.016747265870207709,-0.016747265870207709,0.16105263157894739
0.23482044822332931,524.81627945872697,51840.360822902381,0.047071421917303242,-0.054360116207052576,0.016613729344265041,0.73889348244184005,0.0032571937906831156,0.013401632724431361,0.027912109783679501,-0.027912109783679515,0.16105263157894739
0.20448986065535416,525.08654387397166,51775.974072953315,0.052668952965945641,-0.062145011155941676,0.009732620548290034,0.69060426802356223,0.002660556957336985,0.010547707052259391,0.039076953697151307,-0.03907695369715132,0.16105263157894739
0.13468612741527328,525.73179495084196,51772.040317206498,0.053330427242748515,-0.062453183632676976,0.0070658735548890968,0.5651524189614977,0.0016766820212064384,0.0055150343241141264,0.050241797610623085,-0.050241797610623126,0.16105263157894739
0.096759875771210119,526.10359454632271,51769.718810143961,0.053033289045917878,-0.061486409461732013,0.0047075861003611722,0.47918706283724732,0.0011605270673757649,0.003296271224142693,0.061406641524094918,-0.061406641524094932,0.16105263157894739
0.0671387685881744,526.17212217344411,51771.093156904193,0.05236864254788464,-0.059923473373400461,-0.0068289958664361355,0.40669238282663517,0.00072945071488732412,0.0018133070438570899,0.072571485437566696,-0.072571485437566738,0.16105263157894739
0.053622389485290738,526.21741762786564,51772.247826314204,0.054611167618605599,-0.060995501062874803,-0.021303639777716033,0.42326006364875435,0.00053134957553300046,0.0012360508335286288,0.083736329351038502,-0.083736329351038544,0.16105263157894739
0.042993544791700748,527.40628330934931,51777.915351349475,0.042790388314015097,-0.046397328370158357,-0.017126588604414447,0.30145157296819064,0.00046364802722135998,0.00092575797507629166,0.094901173264510308,-0.09490117326451035,0.16105263157894739
0.050791379821081485,526.24971044573294,52765.069489075409,-0.043447786552857186,0.044845638533576634,-0.041102026991611064,0.38999325100744597,0.00056327263896245616,0.0012054503826193698,-0.094901173264510308,0.09490117326451035,0.15210526315789474
0.040315552675923898,526.93160631926207,52751.5178301829,-0.033002162454366823,0.039932892276441409,-0.017077992123692147,0.23097627130133722,0.00046090571304166809,0.00086552310041129548,-0.083736329351038516,0.083736329351038544,0.15210526315789474
0.013425168152737659,527.71005678547237,52749.708986921723,-0.021138623554981747,0.030788683766301828,0.0012194906068258282,0.14682530339473571,0.00014203089499994101,0.00015999674444999016,-0.07257148543756671,0.072571485437566738,0.15210526315789474
0.0071273741936107469,527.84708801179875,52751.092273851995,-0.020439234590808895,0.026704821594433586,0.013348834236199886,0.21376705254425762,0.00011326079327767518,7.585240580002915e-05,-0.061406641524094911,0.061406641524094932,0.15210526315789474
0.0059177711772952077,527.8686861100432,52754.446756341604,-0.016590817878293154,0.022156270223058386,0.020172781986203273,0.28694290870925548,0.00012603687513703353,6.6436536235253642e-05,-0.050241797610623112,0.050241797610623126,0.15210526315789474
0.0045304820968130382,527.91749755024648,52758.623785718577,-0.0069382343441368255,0.018192694878137999,0.025834253880615717,0.36005530502192296,0.00012171544415393562,4.998241805469657e-05,-0.039076953697151307,0.03907695369715132,0.15210526315789474
0.008400089112972629,527.96957970540086,52700.101669743592,0.0016461168270706619,0.01955830015778065,0.025425133727410398,0.27514275225010709,0.00014460562335159762,0.00010101281737293496,-0.027912109783679515,0.027912109783679515,0.15210526315789474
0.25021450311427573,525.01635801534371,52718.421807111561,-0.012505679546769932,0.033613251696153673,0.11369722637823904,0.99760357604512739,0.0038303941237823754,0.015485820117550593,-0.016747265870207709,0.016747265870207709,0.15210526315789474
0.78289856320628304,516.78102361717276,52816.764643718059,-0.01950762262701073,0.021953345614395957,0.37159222886738913,1.4945025193290693,0.010843747545656222,0.081525823645587914,-0.0055824219567359029,0.0055824219567359029,0.15210526315789474
0.67097799842326922,519.29546160012239,52784.189384648074,0.01392631065852142,-0.0073449423762532769,0.27779401528702313,1.6544856742296421,0.010695454943612086,0.069391761320787532,0.005582421956735889,-0.0055824219567359029,0.15210526315789474
0.14987260551360301,526.09146672893598,52712.706464850911,0.01790351343033577,-0.010815237183846088,0.068251217859730873,1.0754109388938358,0.0024669397448217694,0.007443917109882534,0.016747265870207709,-0.016747265870207709,0.15210526315789474
0.023408437840677639,528.5771052834483,52704.009998311012,0.01033253473408184,-0.013650413285314647,0.023718559494923221,0.34817785540181989,0.00031006672812427985,0.00041219243354346374,0.027912109783679501,-0.027912109783679515,0.15210526315789474
0.007724589170281999,529.19407474725188,52763.711498733217,0.010499633837426674,-0.018920300354666957,0.021111707969676773,0.22356309943913949,0.00011133179645662976,8.1505140305811253e-05,0.039076953697151307,-0.03907695369715132,0.15210526315789474
0.0057689679711799141,529.25626986314353,52759.78169357896,0.016365785892534412,-0.025712338742525938,0.01703809375022378,0.21268113074958211,9.7153815443390922e-05,5.686277606087506e-05,0.050241797610623085,-0.050241797610623126,0.15210526315789474
0.0056399573210552598,529.2087144091463,52756.932183564561,0.020166114474990619,-0.030412937466955309,0.012244337777875213,0.21730793348731628,8.9854975038151209e-05,5.3462206803406862e-05,0.061406641524094918,-0.061406641524094932,0.15210526315789474
0.0075630349105650259,529.00373317876631,52755.730356947191,0.022016905015927617,-0.031990506475139367,0.0020133101913607158,0.16257988306770338,9.5243923436337429e-05,7.3809921544665458e-05,0.072571485437566696,-0.072571485437566738,0.15210526315789474
0.017475753912285383,528.28937926451545,52756.920060054181,0.026013014894851513,-0.034314274736445549,-0.009792733817905068,0.15948694984946016,0.00019393564580097596,0.00024336871042158692,0.083736329351038502,-0.083736329351038544,0.15210526315789474
0.029165878362210323,527.06025659814213,52765.340228958506,0.032546660698652898,-0.038531978149854644,-0.028128053040025944,0.26051194994773791,0.00032578331439129615,0.00052642860379058839,0.094901173264510308,-0.09490117326451035,0.15210526315789474
0.033879433722946495,526.64519616277221,53499.357981954046,-0.023560881902505576,0.028338687738696227,-0.04179390229031478,0.22943381209435545,0.00039049049884504319,0.00066948581306691712,-0.094901173264510308,0.09490117326451035,0.14315789473684212
0.0060031634342465777,527.88229893112839,53490.968322812143,-0.011068619805705171,0.027127435077546651,-0.009532605628775212,0.10836365852199582,7.5266811543154408e-05,5.2081313233092924e-05,-0.083736329351038516,0.083736329351038544,0.14315789473684212
0.0025436283783375436,528.03176267145648,53489.529929745469,-0.01400528511280328,0.027984492562281745,0.0018686471566695716,0.15085770677396554,5.8021711564121169e-05,1.9375322030223465e-05,-0.07257148543756671,0.072571485437566738,0.14315789473684212
0.0028394637454025821,527.94061232206741,53490.922121120944,-0.016200192498873146,0.024106552411742508,0.015919308295267779,0.22042311828444883,7.3313742153000223e-05,2.4312466587129891e-05,-0.061406641524094911,0.061406641524094932,0.14315789473684212
0.0032074338707513265,527.88852373638531,53494.107154902027,-0.014118899335027512,0.018609299587299559,0.024836471446521249,0.29503182221415697,9.6482886241881275e-05,3.1505244505552853e-05,-0.050241797610623112,0.050241797610623126,0.14315789473684212
0.003381882171597541,527.90035268226688,53498.427888669627,-0.0055997086041154462,0.014420116089767638,0.031414680993234946,0.3530815360262573,0.00011094135735467066,3.5620926379329625e-05,-0.039076953697151307,0.03907695369715132,0.14315789473684212
0.0036275852576954171,527.98625577698976,53562.858680965626,0.0059047223975030195,0.01578782649745818,0.032446406382178557,0.28107293865462257,0.00010903570313143962,3.7879304168500352e-05,-0.027912109783679515,0.027912109783679515,0.14315789473684212
0.22244507597315996,525.96643816434903,53567.262198760167,0.0058635081285422254,0.027216981368144738,0.10473827937083413,0.73938366722571491,0.0032274059057415473,0.012637163119539311,-0.016747265870207709,0.016747265870207709,0.14315789473684212
0.84812505928421467,516.64240108459046,53597.092407857243,-0.012402703835687768,0.019322784693788973,0.39806691139965694,1.2779768652708123,0.0110209639459872,0.089036829358708769,-0.0055824219567359029,0.0055824219567359029,0.14315789473684212
0.72116459441407954,519.13636131349244,53596.453413685827,0.0085358115147015877,-0.00070342492218788358,0.31252392902326415,1.4014853143077963,0.010419764180174179,0.073614495813748418,0.005582421956735889,-0.0055824219567359029,0.14315789473684212
0.13378495009215319,527.48446398177464,53570.602847314993,0.0098090461170219322,-0.003436462699149398,0.077126969528878306,0.6491086539247598,0.0017657742762189422,0.0056217930443089236,0.016747265870207709,-0.016747265870207709,0.14315789473684212
0.0029078046593299925,529.37201604023755,53566.932067866459,0.00025138366536658164,-0.0097176362984284798,0.030835928842162096,0.18849386695862491,6.5874008465667904e-05,2.3600558130903579e-05,0.027912109783679501,-0.027912109783679515,0.14315789473684212
0.002652151447784106,529.36536304493268,53503.425370671226,0.0064207777478682932,-0.014502829114904012,0.027111941026505805,0.20862618155697227,6.944496845557315e-05,2.2101345450122667e-05,0.039076953697151307,-0.03907695369715132,0.14315789473684212
0.0026002125847012247,529.36286957897823,53499.5370788976,0.012697182852176104,-0.024488967405560162,0.023060531293316085,0.2205561932241592,6.9135304838296771e-05,2.1620154689398199e-05,0.050241797610623085,-0.050241797610623126,0.14315789473684212
0.0023310659966185089,529.32259896268806,53496.685413132313,0.016004794111724546,-0.029294611678055551,0.016220745706306449,0.24947177146426949,6.0672464920138152e-05,1.8157263199717005e-05,0.061406641524094918,-0.061406641524094932,0.14315789473684212
0.0021344433807150148,529.27454217378147,53495.363411035542,0.016657170452164569,-0.030089885171243731,0.0036766645096501017,0.15599847173708054,5.3023778889096717e-05,1.5542467819739755e-05,0.072571485437566696,-0.072571485437566738,0.14315789473684212
0.0028032072480524725,529.1597042028335,53496.772032466863,0.014792374280155764,-0.026549784227135401,-0.0075976207834545541,0.13151346374814415,5.4411909303744176e-05,2.0677698097008154e-05,0.083736329351038502,-0.083736329351038544,0.14315789473684212
0.014428902732678413,528.04551230153265,53501.950901793993,0.014780722049970831,-0.022467658606892028,-0.026757144294254503,0.13575784739485669,0.00016075246407240893,0.00018294145342106241,0.094901173264510308,-0.09490117326451035,0.14315789473684212
0.017517792190103739,527.26695920929717,54481.614030184493,-0.0038558259054428863,0.015790056034199251,-0.038408796853013065,0.12564130241395474,0.0001843153787962106,0.00023782645185647496,-0.094901173264510308,0.09490117326451035,0.1342105263157895
0.0020837496901092035,528.21856370575108,54477.625757018897,-0.002969933433927212,0.024302600558875002,-0.01287204641880299,0.12773301623480948,4.9022209235283158e-05,1.4589553062507232e-05,-0.083736329351038516,0.083736329351038544,0.1342105263157895
0.0021593852263131386,528.27783323446386,54475.924179231974,-0.008046409201929363,0.026451003034225658,0.001879601364961635,0.13658759893264502,4.8956932390130067e-05,1.5109052298155112e-05,-0.07257148543756671,0.072571485437566738,0.1342105263157895
0.0026599460689154301,528.07155282066117,54477.242637581476,-0.011446668617159008,0.021799679922949382,0.019506788826626254,0.16237756334803655,5.9014147929499597e-05,2.0433882972004088e-05,-0.061406641524094911,0.061406641524094932,0.1342105263157895
0.0030977881610577715,527.89419571559233,54480.380529695249,-0.01098392731691848,0.01463071692253572,0.029964730846975287,0.21352515775717948,7.7645343666333353e-05,2.7296654570197349e-05,-0.050241797610623112,0.050241797610623126,0.1342105263157895
0.0034382576278476195,527.87379440350071,54484.691394736758,-0.0039866079274391971,0.0086876859636585979,0.038240877696187475,0.30791146077262893,0.00010084747407429198,3.4527960614708015e-05,-0.039076953697151307,0.03907695369715132,0.1342105263157895
0.0033725711355261489,527.94419025339403,54425.597060273882,0.0076321974909116597,0.012507388186671379,0.039653985158935028,0.26275831117227177,0.00010098893298483192,3.3892063431422265e-05,-0.027912109783679515,0.027912109783679515,0.1342105263157895
0.18926703981235232,526.60979718427336,54426.921200073251,0.012485968046498503,0.024507979102728405,0.0919068580816471,0.53790168263729021,0.0024446005107071761,0.0093579116104063643,-0.016747265870207709,0.016747265870207709,0.1342105263157895
0.91443665140725716,516.45429014161709,54439.159920374586,-0.010799611214594027,0.019001149372835029,0.40894109686226343,1.1565627054170147,0.011142892947015514,0.09652784346700477,-0.0055824219567359029,0.0055824219567359029,0.1342105263157895
0.78046046370234923,518.92593206461834,54441.729486453944,0.0063502887456607484,-0.0034869190718588368,0.32997283107983039,1.2615239281784036,0.010343258117925021,0.079374241640977977,0.005582421956735889,-0.0055824219567359029,0.1342105263157895
0.070076942324466429,528.81870993074665,54429.934562848248,-0.0079540793897307453,-0.0044827130146955167,0.057687436292913195,0.12337489211243589,0.00053674139429041681,0.0016235201716853314,0.016747265870207709,-0.016747265870207709,0.1342105263157895
0.0025576044533471886,529.3738412416327,54429.640266807393,-0.0028771915022707197,-0.0059947893854227384,0.037889096923091302,0.18685755894322723,5.755250577387266e-05,1.9402848738900035e-05,0.027912109783679501,-0.027912109783679515,0.1342105263157895
0.002817640180595249,529.37607106208361,54489.472323146889,0.0029502422033720567,-0.012438870519526428,0.035458867805374265,0.17479073801915998,6.7122056956775029e-05,2.3084377108113401e-05,0.039076953697151307,-0.03907695369715132,0.1342105263157895
0.00250591781718623,529.33564317760704,54485.593062304099,0.0084281309071721922,-0.023567047616351196,0.029877218163576018,0.17862726790611946,5.806273811068811e-05,1.9094820500040686e-05,0.050241797610623085,-0.050241797610623126,0.1342105263157895
0.002237838350962384,529.26721946589407,54482.720930821721,0.010630447561823386,-0.028194292112763635,0.020637842231468185,0.2093571919652201,5.416629781696189e-05,1.6469988234247006e-05,0.061406641524094918,-0.061406641524094932,0.1342105263157895
0.0020202211185962118,529.22114452824007,54481.400141297556,0.01043584319705947,-0.028225029903159643,0.0045090375704298002,0.15412650169591,5.2279734824099666e-05,1.4607153556376188e-05,0.072571485437566696,-0.072571485437566738,0.1342105263157895
0.0019015403871627428,529.23075387549238,54482.941944649865,0.0079249016970487415,-0.023638391966537883,-0.010582995795340328,0.14690637767145942,5.0439040078949385e-05,1.3504824983529995e-05,0.083736329351038502,-0.083736329351038544,0.1342105263157895
0.0050938809976592654,528.78065181029604,54486.383711567323,0.0036454336695672502,-0.014234616558041358,-0.028437360528267851,0.095620433823246712,6.9162928328923376e-05,4.2362880362639903e-05,0.094901173264510308,-0.09490117326451035,0.1342105263157895
0.012507177944523724,527.50621961006823,55220.433455409882,0.0027663777204510473,0.013333689296991977,-0.039830784028212579,0.10001290418632285,0.00013454723579588789,0.00014507638277896464,-0.094901173264510308,0.09490117326451035,0.12526315789473685
0.0019827860926725366,528.37364436985843,55217.423007790654,0.0012403841383808465,0.022486133323723814,-0.016065968595813804,0.1264145946630201,4.9374028902961647e-05,1.3932374751762947e-05,-0.083736329351038516,0.083736329351038544,0.12526315789473685
0.0020754541830039818,528.47508164618,55215.682471686283,-0.0037119944391673381,0.024437214777831652,0.0018823762036785452,0.13668631539285697,4.9261652308931691e-05,1.4566916735402079e-05,-0.07257148543756671,0.072571485437566738,0.12526315789473685
0.0025720177383095569,528.21432848307586,55217.002914719982,-0.0078143310160306463,0.019589282037014284,0.022204933095886569,0.14225283402983468,5.4882451262060733e-05,1.9054199570791114e-05,-0.061406641524094911,0.061406641524094932,0.12526315789473685
0.0031042085457234588,527.9213133593347,55220.178616098339,-0.0085006647771786077,0.011933706323703901,0.033423402914351794,0.18635811995327911,7.1299062414751599e-05,2.6211555808510944e-05,-0.050241797610623112,0.050241797610623126,0.12526315789473685
